	0	1	2	3	4	5	6	7	8	9	10
609	8.0	5.205474853515625	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
610											
611	Class	1	Tree	max_depth:	2	eta	0.015	Regularization	L2	Acc:	0.9628571428571429
612	label	xAcc025Hz	zAcc050Hz	snd0100Hz	snd0150Hz	yAcc050Hz	xAcc020Hz	xAcc045Hz	snd0350Hz	snd0775Hz	zAcc045Hz
613	2.0	1.5467305183410645	0.09374716877937317	0.00850564707070589	0.8412105441093445	0.0	1.0857151746749878	0.0	0.0	0.0	0.2756272554397583
614	3.0	0.9476169347763062	0.0	1.9903801679611206	0.6851418614387512	0.0	0.02285231277346611	0.7073031067848206	0.0	0.0	0.0
615	4.0	1.7989888191223145	0.0979577973484993	1.7437512874603271	0.0	0.11954041570425034	0.0	0.0	0.023139365017414093	0.5189928412437439	0.0
616	5.0	1.2697639465332031	0.3409385681152344	0.0	0.05680493265390396	1.2353510856628418	0.0	0.02884034998714924	0.4417279362678528	0.0	0.12196880578994751
617	6.0	0.9638890624046326	0.13721388578414917	0.08722350746393204	0.023698491975665092	0.10781875997781754	0.0	0.0	0.005594645161181688	0.0	0.0
618	7.0	0.837184488773346	0.0	0.0	0.012128991074860096	0.12078732997179031	0.0	0.1831457018852234	0.3965345025062561	0.0	0.0
619	8.0	0.0	4.66387939453125	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
620											
621	Class	1	Tree	max_depth:	3	eta	0.015	Regularization	L2	Acc:	0.9657142857142857
622	label	xAcc025Hz	zAcc050Hz	snd0100Hz	yAcc050Hz	snd0150Hz	snd0350Hz	xAcc045Hz	xAcc020Hz	snd0775Hz	snd0900Hz
623	2.0	1.9922590255737305	0.08396608382463455	0.12149427831172943	0.0	1.118764042854309	0.0006356228259392083	0.0	0.6398711204528809	0.0	0.0
624	3.0	0.7829905152320862	0.0	2.18511962890625	0.0	0.44415798783302307	0.0	0.48837795853614807	0.012441634200513363	0.0	0.0
625	4.0	1.5010484457015991	0.13428787887096405	1.9773226976394653	0.13453537225723267	0.0	0.11945482343435287	0.0	0.0	0.46968913078308105	0.0
626	5.0	1.4049861431121826	0.29788705706596375	0.0	1.4907045364379883	0.012481258250772953	0.453056663274765	0.05493784695863724	0.0066957492381334305	0.0015265308320522308	0.00906225573271513
627	6.0	1.1685709953308105	0.15868641436100006	0.09555874764919281	0.1438802033662796	0.045746639370918274	0.004272453486919403	0.0	0.0	0.004871866665780544	0.16900686919689178
628	7.0	1.0168622732162476	0.009833771735429764	0.01566353254020214	0.18021860718727112	0.007482548709958792	0.40543341636657715	0.21862028539180756	0.0	0.0028735045343637466	0.19497735798358917
629	8.0	0.0	4.15132999420166	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
630											
631	Class	1	Tree	max_depth:	4	eta	0.015	Regularization	L2	Acc:	0.9571428571428572
632	label	xAcc025Hz	snd0100Hz	zAcc050Hz	yAcc050Hz	snd0150Hz	snd0350Hz	xAcc045Hz	xAcc020Hz	snd0775Hz	snd0900Hz
633	2.0	1.7976319789886475	0.1246732547879219	0.05757356062531471	0.0	1.0034115314483643	0.0	0.0	0.6321606636047363	0.0	0.0
634	3.0	0.48515376448631287	2.3153817653656006	0.0007218870450742543	0.0	0.4945217967033386	0.0	0.44597795605659485	0.012441634200513363	0.00036043545696884394	0.0
635	4.0	0.9560415148735046	2.301715612411499	0.05226090922951698	0.083659328520298	0.0	0.14209459722042084	0.0	0.0	0.5849612951278687	0.0
636	5.0	1.6427769660949707	0.002851366065442562	0.3329356610774994	1.6229631900787354	0.009088125079870224	0.39839330315589905	0.03472525626420975	0.0	0.01394570991396904	0.020680006593465805
637	6.0	1.3927671909332275	0.11822251975536346	0.18912222981452942	0.18937689065933228	0.0038709959480911493	0.0	0.003717179410159588	0.0	0.0024056180845946074	0.19172820448875427
638	7.0	1.2571461200714111	0.006435530725866556	0.005440955050289631	0.20731893181800842	0.02610170468688011	0.547881007194519	0.19625699520111084	0.003375898813828826	0.0	0.20128320157527924
639	8.0	0.0	0.0	3.9148824214935303	0.0	0.0	0.0	0.0	0.0	0.0	0.0
640											
641	Class	1	Tree	max_depth:	5	eta	0.015	Regularization	L2	Acc:	0.9571428571428572
642	label	xAcc025Hz	snd0100Hz	zAcc050Hz	yAcc050Hz	snd0150Hz	snd0350Hz	xAcc045Hz	snd0775Hz	xAcc020Hz	snd0900Hz
643	2.0	1.7595444917678833	0.10774730890989304	0.06039821356534958	0.0	0.9818366169929504	0.0	0.0	0.0	0.5907374024391174	0.0
644	3.0	0.4164743423461914	2.288884401321411	0.0007218870450742543	0.0	0.5562585592269897	0.0	0.45064640045166016	0.0	0.012441634200513363	0.0
645	4.0	0.7579349279403687	2.368424415588379	0.06985343247652054	0.04736517742276192	0.0	0.1575085073709488	0.0	0.646479606628418	0.0014993528602644801	0.0
646	5.0	1.8322088718414307	0.0005614207475446165	0.29417333006858826	1.6349753141403198	0.01194185484200716	0.37058496475219727	0.04169224202632904	0.0041716331616044044	0.0	0.013387026265263557
647	6.0	1.6356332302093506	0.09224478900432587	0.20623748004436493	0.22151479125022888	0.005792094860225916	0.00280598527751863	0.0029160482808947563	0.017649775370955467	0.009126625955104828	0.21897077560424805
648	7.0	1.496005892753601	0.0077251261100173	0.0008947505266405642	0.24423731863498688	0.04032232612371445	0.5440245270729065	0.2044331282377243	0.005301351193338633	0.0	0.19668298959732056
649	8.0	0.0	0.0	3.7615020275115967	0.0	0.0	0.0	0.0	0.0	0.0	0.0
650											
651	Class	1	Tree	max_depth:	6	eta	0.015	Regularization	L2	Acc:	0.9685714285714285
652	label	xAcc025Hz	snd0100Hz	zAcc050Hz	yAcc050Hz	snd0150Hz	snd0350Hz	xAcc045Hz	snd0775Hz	xAcc020Hz	snd0900Hz
653	2.0	1.7829564809799194	0.10411141812801361	0.05465200915932655	0.0	0.9886071681976318	0.0	0.0	0.0	0.5478490591049194	0.0
654	3.0	0.40292617678642273	2.2977135181427	0.0007218870450742543	0.0	0.6024137735366821	0.0	0.43455931544303894	0.0	0.012441634200513363	0.0
655	4.0	0.704839825630188	2.3559844493865967	0.06689269840717316	0.03937369957566261	0.0	0.15260100364685059	0.0	0.6711375117301941	0.0	0.0
656	5.0	1.9016591310501099	0.0	0.2644975483417511	1.603778600692749	0.005278720520436764	0.37539565563201904	0.058054883033037186	0.0	0.0032081929966807365	0.002740068593993783
657	6.0	1.783745288848877	0.08648131787776947	0.22116658091545105	0.2739693522453308	0.0016440392937511206	0.005635467357933521	0.0047128028236329556	0.006234657485038042	0.008668174035847187	0.19919221103191376
658	7.0	1.5865013599395752	0.0015426425961777568	0.000706560502294451	0.2986932694911957	0.02044525183737278	0.5848633050918579	0.2075987160205841	0.010408254340291023	0.0	0.1854173243045807
659	8.0	0.0	0.0	3.7115561962127686	0.0	0.0	0.0	0.0	0.0	0.0	0.0
660											
661	Class	1	Tree	max_depth:	7	eta	0.015	Regularization	L2	Acc:	0.9628571428571429
662	label	xAcc025Hz	snd0100Hz	zAcc050Hz	yAcc050Hz	snd0150Hz	snd0350Hz	snd0775Hz	xAcc045Hz	xAcc020Hz	snd0900Hz
663	2.0	1.7641575336456299	0.10378597676753998	0.06939457356929779	0.0	0.9809055924415588	0.0	0.0	0.0	0.5604097247123718	0.0
664	3.0	0.3926365375518799	2.3232967853546143	0.0007218870450742543	0.0	0.6059082746505737	0.0	0.0	0.42970922589302063	0.012441634200513363	0.0
665	4.0	0.6829650402069092	2.3453686237335205	0.06741984188556671	0.032743848860263824	0.0	0.153121218085289	0.6688136458396912	0.0	0.0012169289402663708	0.0
666	5.0	1.9186015129089355	0.0	0.24299997091293335	1.5689080953598022	0.002387913642451167	0.37628448009490967	0.003915082197636366	0.061090871691703796	0.0006313432822935283	0.0006682857638224959
667	6.0	1.8188711404800415	0.08595351129770279	0.21632064878940582	0.3218054473400116	0.004213590640574694	0.00459072133526206	0.0044692461378872395	0.005044685211032629	0.004554620012640953	0.19739623367786407
668	7.0	1.6657320261001587	0.011290826834738255	0.0014479145174846053	0.35666194558143616	0.02153909020125866	0.6010147333145142	0.010118556208908558	0.1839449107646942	0.002709324238821864	0.19857648015022278
669	8.0	0.0	0.0	3.711813449859619	0.0	0.0	0.0	0.0	0.0	0.0	0.0
670											
671	Class	1	Tree	max_depth:	8	eta	0.015	Regularization	L2	Acc:	0.9714285714285714
672	label	xAcc025Hz	snd0100Hz	zAcc050Hz	yAcc050Hz	snd0150Hz	snd0350Hz	xAcc045Hz	snd0775Hz	xAcc020Hz	snd0900Hz
673	2.0	1.7585638761520386	0.11335897445678711	0.06305836141109467	0.0	0.9920921325683594	0.0	0.0	0.0	0.5586509108543396	0.0
674	3.0	0.3690973222255707	2.3171586990356445	0.0007218870450742543	0.0	0.6120079755783081	0.0	0.4540018141269684	0.0	0.012441634200513363	0.0
675	4.0	0.663422703742981	2.35797381401062	0.06531494855880737	0.03045407310128212	0.0	0.16003742814064026	0.0	0.6708820462226868	0.0011988532496616244	0.0
676	5.0	1.9419535398483276	0.0	0.2698856294155121	1.5526424646377563	0.0014326252276077867	0.38291987776756287	0.0719882994890213	0.0010099268984049559	0.0002188892540289089	0.0029228930361568928
677	6.0	1.8000895977020264	0.08718360215425491	0.20253945887088776	0.33286795020103455	0.003687081392854452	0.0017661338206380606	0.0050166305154562	0.009164072573184967	0.013158028945326805	0.1965734213590622
678	7.0	1.665367603302002	0.007996529340744019	0.007620667573064566	0.3625527620315552	0.013675947673618793	0.5897864103317261	0.19862331449985504	0.01632833294570446	0.0024158484302461147	0.19354216754436493
679	8.0	0.0	0.0	3.7257704734802246	0.0	0.0	0.0	0.0	0.0	0.0	0.0
680											
681	Class	1	Tree	max_depth:	9	eta	0.015	Regularization	L2	Acc:	0.9657142857142857
682	label	xAcc025Hz	snd0100Hz	zAcc050Hz	yAcc050Hz	snd0150Hz	snd0350Hz	snd0775Hz	xAcc045Hz	xAcc020Hz	snd0900Hz
683	2.0	1.7505018711090088	0.10450875759124756	0.0862123966217041	0.0	1.0075993537902832	0.0	0.0	0.0	0.5551595687866211	0.0
684	3.0	0.3917301595211029	2.308661460876465	0.0007218870450742543	0.0	0.6221147179603577	0.0	0.0	0.4383295476436615	0.012441634200513363	0.0
685	4.0	0.6683741807937622	2.349910259246826	0.06844957917928696	0.025769390165805817	0.0	0.16105511784553528	0.6734594106674194	0.0	0.0	0.0
686	5.0	1.9540358781814575	0.0	0.24942801892757416	1.5487325191497803	0.002219942631199956	0.3783835470676422	0.0010251260828226805	0.0558803528547287	0.0	0.0
687	6.0	1.815065860748291	0.09156645089387894	0.21951362490653992	0.3517723083496094	0.0044044977985322475	0.0018581105396151543	0.004496383480727673	0.00814608484506607	0.00901047419756651	0.2032284140586853
688	7.0	1.7347050905227661	0.007288623135536909	0.006693761330097914	0.39865341782569885	0.008387649431824684	0.5495594143867493	0.010523529723286629	0.18395239114761353	0.002637517871335149	0.21203111112117767
689	8.0	0.0	0.0	3.7040648460388184	0.0	0.0	0.0	0.0	0.0	0.0	0.0
690											
691	Class	1	Tree	max_depth:	10	eta	0.015	Regularization	L2	Acc:	0.9714285714285714
692	label	xAcc025Hz	snd0100Hz	zAcc050Hz	yAcc050Hz	snd0150Hz	snd0350Hz	xAcc045Hz	snd0775Hz	xAcc020Hz	snd0900Hz
693	2.0	1.748708724975586	0.10493744164705276	0.05759499594569206	0.0	1.0019967555999756	0.0	0.0	0.0	0.5520110726356506	0.0
694	3.0	0.3756447434425354	2.3506581783294678	0.0007218870450742543	0.0	0.5993540287017822	0.0	0.4531039893627167	0.0	0.012441634200513363	0.0
695	4.0	0.6574642658233643	2.358187437057495	0.06840354949235916	0.026940902695059776	0.0	0.15922881662845612	0.0	0.6806107759475708	0.001190776820294559	0.0
696	5.0	1.939652442932129	0.0	0.2626025080680847	1.5386970043182373	0.007146764546632767	0.3706449270248413	0.06152379512786865	0.0	0.0009568666573613882	0.0006432010559365153
697	6.0	1.8105860948562622	0.08183000981807709	0.20911404490470886	0.3490203022956848	0.0038312359247356653	0.0048051816411316395	0.006958256475627422	0.008925418369472027	0.010132388211786747	0.2203027307987213
698	7.0	1.7008665800094604	0.01351824402809143	0.0029170087072998285	0.4161682724952698	0.0028284138534218073	0.5732525587081909	0.18140794336795807	0.008573058992624283	0.003047562437132001	0.2079799920320511
699	8.0	0.0	0.0	3.7318015098571777	0.0	0.0	0.0	0.0	0.0	0.0	0.0
700											
701	Class	1	Tree	max_depth:	11	eta	0.015	Regularization	L2	Acc:	0.9657142857142857
702	label	xAcc025Hz	snd0100Hz	zAcc050Hz	yAcc050Hz	snd0150Hz	snd0350Hz	snd0775Hz	xAcc045Hz	xAcc020Hz	snd0900Hz
703	2.0	1.7458182573318481	0.10403187572956085	0.058865565806627274	0.0	0.9928655624389648	0.0	0.0	0.0	0.5681690573692322	0.0
704	3.0	0.3750884234905243	2.318406581878662	0.0007218870450742543	0.0	0.6285127401351929	0.0	0.0	0.4444795548915863	0.012441634200513363	0.0
705	4.0	0.6674603223800659	2.3611180782318115	0.06779363006353378	0.026908230036497116	0.0	0.15261463820934296	0.6813207268714905	0.0	0.0	0.0
706	5.0	1.938410997390747	0.0	0.24988225102424622	1.5409510135650635	0.0024890240747481585	0.36568722128868103	0.0002572592638898641	0.05718142166733742	0.0	0.0014045023126527667
707	6.0	1.8188482522964478	0.10201594233512878	0.20502445101737976	0.3554370105266571	0.009160155430436134	0.0024791702162474394	0.009733463637530804	0.005099867470562458	0.009991191327571869	0.20385611057281494
708	7.0	1.7061494588851929	0.008967136032879353	0.004638010635972023	0.4140075445175171	0.00679393857717514	0.6007649898529053	0.004725073464214802	0.17417125403881073	0.0034341125283390284	0.21124552190303802
709	8.0	0.0	0.0	3.729750394821167	0.0	0.0	0.0	0.0	0.0	0.0	0.0
710											
711	Class	1	Tree	max_depth:	12	eta	0.015	Regularization	L2	Acc:	0.9657142857142857
712	label	xAcc025Hz	snd0100Hz	zAcc050Hz	yAcc050Hz	snd0150Hz	snd0350Hz	snd0775Hz	xAcc045Hz	xAcc020Hz	snd0900Hz
713	2.0	1.7526935338974	0.10427415370941162	0.056469984352588654	0.0	0.9957618713378906	0.0	0.0	0.0	0.5637515187263489	0.0
714	3.0	0.3585863411426544	2.3514537811279297	0.0007218870450742543	0.0	0.6091554760932922	0.0	0.0	0.4505898654460907	0.01684117689728737	0.0
715	4.0	0.6633856296539307	2.360562801361084	0.07005495578050613	0.025929898023605347	0.0	0.14983494579792023	0.6815439462661743	0.0	0.001130752614699304	0.0
716	5.0	1.951387643814087	0.0017120131524279714	0.24254241585731506	1.5433884859085083	0.0033066365867853165	0.3673720359802246	0.0	0.05770818144083023	0.000380192679585889	0.0
717	6.0	1.801683783531189	0.09563341736793518	0.20590834319591522	0.35037198662757874	0.0028471732512116432	0.0017792944563552737	0.007540092337876558	0.005868418607860804	0.010935054160654545	0.20457683503627777
718	7.0	1.7186371088027954	0.009953095577657223	0.013241562992334366	0.3996979594230652	0.0047241817228496075	0.5917452573776245	0.0028717825189232826	0.16693678498268127	0.004160277545452118	0.19945058226585388
719	8.0	0.0	0.0	3.707569122314453	0.0	0.0	0.0	0.0	0.0	0.0	0.0
720											
721	Class	1	Tree	max_depth:	13	eta	0.015	Regularization	L2	Acc:	0.9628571428571429
722	label	xAcc025Hz	snd0100Hz	zAcc050Hz	yAcc050Hz	snd0150Hz	snd0350Hz	snd0775Hz	xAcc045Hz	xAcc020Hz	snd0900Hz
723	2.0	1.7529091835021973	0.11076581478118896	0.0639912560582161	0.0	1.000606656074524	0.0	0.0	0.0	0.5585319399833679	0.0
724	3.0	0.3698424994945526	2.3152389526367188	0.0007218870450742543	0.0	0.6343311667442322	0.0	0.0	0.44046443700790405	0.012441634200513363	0.0
725	4.0	0.6682764887809753	2.3617513179779053	0.06781619787216187	0.026096949353814125	0.0	0.1505890190601349	0.6724816560745239	0.0	0.0011183182941749692	0.0
726	5.0	1.9457290172576904	0.0	0.24431143701076508	1.5322552919387817	0.00560349365696311	0.37842869758605957	0.0	0.05741465091705322	0.006715082097798586	0.0
727	6.0	1.7935376167297363	0.09803988039493561	0.19083188474178314	0.36296093463897705	0.005946919787675142	0.006133514456450939	0.008614731952548027	0.005180820822715759	0.01137901097536087	0.21339215338230133
728	7.0	1.6798932552337646	0.00970686785876751	0.008412615396082401	0.4249601364135742	0.0037461433093994856	0.5893062353134155	0.00659533916041255	0.18457041680812836	0.006212524604052305	0.1954157054424286
729	8.0	0.0	0.0	3.707329273223877	0.0	0.0	0.0	0.0	0.0	0.0	0.0
730											
731	Class	1	Tree	max_depth:	14	eta	0.015	Regularization	L2	Acc:	0.9628571428571429
732	label	xAcc025Hz	snd0100Hz	zAcc050Hz	yAcc050Hz	snd0150Hz	snd0350Hz	snd0775Hz	xAcc045Hz	xAcc020Hz	snd0900Hz
733	2.0	1.7640588283538818	0.10967136174440384	0.05646560341119766	0.0	1.0041652917861938	0.0	0.0	0.0	0.5447224378585815	0.0
734	3.0	0.34487584233283997	2.3462107181549072	0.0007218870450742543	0.0	0.6200056076049805	0.0	0.0	0.43747562170028687	0.012441634200513363	0.0
735	4.0	0.643625020980835	2.3648841381073	0.06764821708202362	0.026679882779717445	0.0	0.14929591119289398	0.6895153522491455	0.0	0.00110732635948807	0.0
736	5.0	1.9457144737243652	0.0	0.2508290112018585	1.5292755365371704	0.0038272966630756855	0.3788370192050934	0.0	0.055600110441446304	0.006546896882355213	0.001283173798583448
737	6.0	1.7780770063400269	0.09947142750024796	0.2113104611635208	0.35776519775390625	0.005895894020795822	0.0002644354826770723	0.009463988244533539	0.0024327565915882587	0.006815048865973949	0.22002005577087402
738	7.0	1.710279941558838	0.012630108743906021	0.014122816734015942	0.41397377848625183	0.003590750740841031	0.5733850002288818	0.0032203567679971457	0.1747770458459854	0.00411715405061841	0.20023183524608612
739	8.0	0.0	0.0	3.7018065452575684	0.0	0.0	0.0	0.0	0.0	0.0	0.0
740											
741	Class	1	Tree	max_depth:	15	eta	0.015	Regularization	L2	Acc:	0.9685714285714285
742	label	xAcc025Hz	snd0100Hz	zAcc050Hz	yAcc050Hz	snd0150Hz	snd0350Hz	xAcc045Hz	snd0775Hz	xAcc020Hz	snd0900Hz
743	2.0	1.756364107131958	0.10774331539869308	0.07108376920223236	0.0	1.0009491443634033	0.0	0.0	0.0	0.5665847659111023	0.0
744	3.0	0.37567225098609924	2.314077377319336	0.0007218870450742543	0.0	0.6240866780281067	0.0	0.44338205456733704	0.0	0.012441634200513363	0.0
745	4.0	0.6577247381210327	2.3597888946533203	0.07076461613178253	0.025445230305194855	0.0	0.1672644019126892	0.0	0.6705470681190491	0.0	0.0
746	5.0	1.9362119436264038	0.0023860272485762835	0.2540285885334015	1.5312212705612183	0.005515287164598703	0.3872016966342926	0.0636373981833458	0.0017964490689337254	0.0036764349788427353	0.000670011097099632
747	6.0	1.7974551916122437	0.09845856577157974	0.20167934894561768	0.36488524079322815	0.008979207836091518	0.0029725520871579647	0.003627166384831071	0.0077495151199400425	0.008195631206035614	0.20826329290866852
748	7.0	1.7005811929702759	0.012413318268954754	0.004384745843708515	0.4271813631057739	0.0035327875521034002	0.5924069285392761	0.18643483519554138	0.005931918043643236	0.006115103606134653	0.20001602172851562
749	8.0	0.0	0.0	3.703951120376587	0.0	0.0	0.0	0.0	0.0	0.0	0.0
750											
751	Class	1	Tree	max_depth:	16	eta	0.015	Regularization	L2	Acc:	0.9657142857142857
752	label	xAcc025Hz	snd0100Hz	zAcc050Hz	yAcc050Hz	snd0150Hz	snd0350Hz	snd0775Hz	xAcc045Hz	xAcc020Hz	snd0900Hz
753	2.0	1.7688297033309937	0.10666468739509583	0.05650748685002327	0.0	0.9975003004074097	0.0	0.0	0.0	0.5404691100120544	0.0
754	3.0	0.367491215467453	2.2995247840881348	0.0007218870450742543	0.0	0.6365078091621399	0.0	0.0	0.4580615162849426	0.012441634200513363	0.0
755	4.0	0.6652348041534424	2.3633792400360107	0.0745869055390358	0.022422710433602333	0.0	0.15005742013454437	0.6771861910820007	0.0	0.0	0.0
756	5.0	1.9439399242401123	0.0	0.24230466783046722	1.5393834114074707	0.0014524022117257118	0.38372570276260376	0.0010149944573640823	0.0651552826166153	0.003716263920068741	0.0015296190977096558
757	6.0	1.784510850906372	0.0984031930565834	0.19462332129478455	0.35808515548706055	0.01147104986011982	0.0045362249948084354	0.020769115537405014	0.005527246743440628	0.005125804804265499	0.21443727612495422
758	7.0	1.7014421224594116	0.012582190334796906	0.005712694022804499	0.42079102993011475	0.005300743039697409	0.6102235913276672	0.006774264853447676	0.1477375477552414	0.00568793760612607	0.20900127291679382
759	8.0	0.0	0.0	3.7035086154937744	0.0	0.0	0.0	0.0	0.0	0.0	0.0
760											
761	Class	1	Tree	max_depth:	17	eta	0.015	Regularization	L2	Acc:	0.9657142857142857
762	label	xAcc025Hz	snd0100Hz	zAcc050Hz	yAcc050Hz	snd0150Hz	snd0350Hz	snd0775Hz	xAcc045Hz	xAcc020Hz	snd0900Hz
763	2.0	1.729386806488037	0.10044664144515991	0.06425440311431885	0.0	1.0034313201904297	0.0	0.0	0.0	0.5687416195869446	0.0
764	3.0	0.37073564529418945	2.3246066570281982	0.0007218870450742543	0.0	0.634048342704773	0.0	0.0	0.4416542947292328	0.012441634200513363	0.0
765	4.0	0.6705525517463684	2.3726906776428223	0.07459510117769241	0.024794625118374825	0.0	0.1478024274110794	0.6779520511627197	0.0	0.0	0.0
766	5.0	1.9251140356063843	0.0	0.23408816754817963	1.534347653388977	0.0036802832037210464	0.38606977462768555	0.0	0.057325221598148346	0.0036653729621320963	0.0
767	6.0	1.7968084812164307	0.10172604769468307	0.20651023089885712	0.3520882725715637	0.006441354285925627	0.004929162096232176	0.009246339090168476	0.004824573639780283	0.00894401129335165	0.22593416273593903
768	7.0	1.7005560398101807	0.013702736236155033	0.0028185779228806496	0.41482239961624146	0.004155884031206369	0.5978668928146362	0.003505909815430641	0.164712056517601	0.006829217541962862	0.21136516332626343
769	8.0	0.0	0.0	3.706157922744751	0.0	0.0	0.0	0.0	0.0	0.0	0.0
770											
771	Class	1	Tree	max_depth:	18	eta	0.015	Regularization	L2	Acc:	0.9657142857142857
772	label	xAcc025Hz	snd0100Hz	zAcc050Hz	yAcc050Hz	snd0150Hz	snd0350Hz	snd0775Hz	xAcc045Hz	xAcc020Hz	snd0900Hz
773	2.0	1.7096723318099976	0.10395561903715134	0.05891866609454155	0.0	0.9983918070793152	0.0	0.0	0.0	0.5752289891242981	0.0
774	3.0	0.35595592856407166	2.3423118591308594	0.0007218870450742543	0.0	0.6214911341667175	0.0	0.0	0.44513261318206787	0.012441634200513363	0.0
775	4.0	0.6551717519760132	2.3537468910217285	0.07457072287797928	0.02536584995687008	0.0	0.15901048481464386	0.6799737215042114	0.0	0.0	0.0
776	5.0	1.9263889789581299	0.000590737909078598	0.24673166871070862	1.5393158197402954	0.003868236904963851	0.3793458342552185	0.0	0.05628255009651184	0.00037330930354073644	0.003598189214244485
777	6.0	1.7998888492584229	0.09614098072052002	0.20072364807128906	0.3586030602455139	0.005662332754582167	0.005617830902338028	0.01065196841955185	0.005280191078782082	0.003910632338374853	0.20427720248699188
778	7.0	1.700260877609253	0.0136174988001585	0.0013157784705981612	0.4136609733104706	0.0	0.5953532457351685	0.0017154165543615818	0.1797879934310913	0.0060094017535448074	0.20646236836910248
779	8.0	0.0	0.0	3.709794282913208	0.0	0.0	0.0	0.0	0.0	0.0	0.0
780											
781	Class	1	Tree	max_depth:	19	eta	0.015	Regularization	L2	Acc:	0.9685714285714285
782	label	xAcc025Hz	snd0100Hz	zAcc050Hz	yAcc050Hz	snd0150Hz	snd0350Hz	snd0775Hz	xAcc045Hz	xAcc020Hz	snd0900Hz
783	2.0	1.749617338180542	0.1001625806093216	0.058159444481134415	0.0	0.9977682828903198	0.0	0.0	0.0	0.5674629211425781	0.0
784	3.0	0.3673645853996277	2.3244848251342773	0.0007218870450742543	0.0	0.6402028203010559	0.0	0.0	0.425968736410141	0.012441634200513363	0.0
785	4.0	0.6607694029808044	2.3623878955841064	0.07462521642446518	0.021489493548870087	0.0	0.15043653547763824	0.6836081743240356	0.0	0.0011250691022723913	0.0
786	5.0	1.9458898305892944	0.0005829393048770726	0.24992865324020386	1.540330410003662	0.004693208262324333	0.375301718711853	0.0	0.06805559992790222	0.00036920333513990045	0.0019108072156086564
787	6.0	1.7980448007583618	0.10329443961381912	0.20233534276485443	0.357636034488678	0.006924348883330822	0.0020848307758569717	0.004611046519130468	0.006396363954991102	0.0012383286375552416	0.20640575885772705
788	7.0	1.700835108757019	0.013237280771136284	0.003749031340703368	0.413954496383667	0.004186714068055153	0.6141896843910217	0.004850562661886215	0.16213366389274597	0.006974508985877037	0.20508305728435516
789	8.0	0.0	0.0	3.7072739601135254	0.0	0.0	0.0	0.0	0.0	0.0	0.0
790											
791	Class	1	Tree	max_depth:	20	eta	0.015	Regularization	L2	Acc:	0.9685714285714285
792	label	xAcc025Hz	snd0100Hz	zAcc050Hz	yAcc050Hz	snd0150Hz	snd0350Hz	snd0775Hz	xAcc045Hz	xAcc020Hz	snd0900Hz
793	2.0	1.7600737810134888	0.10071935504674911	0.0642942488193512	0.0	1.003750205039978	0.0	0.0	0.0	0.5609521269798279	0.0
794	3.0	0.35678306221961975	2.330734968185425	0.0007218870450742543	0.0	0.6265288591384888	0.0	0.0	0.4538614749908447	0.012441634200513363	0.0
795	4.0	0.6665281057357788	2.3644156455993652	0.07456374168395996	0.023004556074738503	0.0	0.15221868455410004	0.6819793581962585	0.0	0.0	0.0
796	5.0	1.9280833005905151	0.0	0.25052976608276367	1.5426239967346191	0.006729525979608297	0.38310566544532776	0.0009996223961934447	0.05568723753094673	0.0	0.0
797	6.0	1.783935785293579	0.10828480124473572	0.19755378365516663	0.36437806487083435	0.009955387562513351	0.004294782876968384	0.008614689111709595	0.005170704331248999	0.0041607399471104145	0.21270544826984406
798	7.0	1.693418264389038	0.0156394075602293	0.006239400710910559	0.42231133580207825	0.004180720541626215	0.5878560543060303	0.005972992163151503	0.159778892993927	0.0052034505642950535	0.20962223410606384
799	8.0	0.0	0.0	3.705437660217285	0.0	0.0	0.0	0.0	0.0	0.0	0.0
800											
801	Class	1	Tree	max_depth:	1	eta	0.02	Regularization	L2	Acc:	0.9314285714285714
802	label	zAcc050Hz	xAcc025Hz	snd0100Hz	snd0150Hz	yAcc050Hz	xAcc045Hz	snd0350Hz	xAcc020Hz	snd0775Hz	yAcc090Hz
803	2.0	0.0	1.2755460739135742	0.23260076344013214	1.1342989206314087	0.0	0.0	0.0	0.6358792781829834	0.0	0.3183985650539398
804	3.0	0.0	0.8406027555465698	1.849488615989685	0.5947394967079163	0.0	0.7733269333839417	0.0	0.0	0.0	0.0
805	4.0	0.2063446342945099	1.2510004043579102	0.967869758605957	0.0	0.0	0.0	0.0	0.0	0.42698416113853455	0.0
806	5.0	0.3090934753417969	0.7250396609306335	0.0	0.0	1.523817777633667	0.0	0.19577954709529877	0.0	0.0	0.0
807	6.0	0.15096913278102875	0.7729974389076233	0.054177600890398026	0.0	0.05712916702032089	0.0	0.0	0.0	0.0	0.0
808	7.0	0.0	0.4981089234352112	0.0	0.0	0.07787077873945236	0.19474098086357117	0.5177034139633179	0.0	0.0	0.0
809	8.0	5.205474853515625	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
810											
811	Class	1	Tree	max_depth:	2	eta	0.02	Regularization	L2	Acc:	0.9628571428571429
812	label	xAcc025Hz	zAcc050Hz	snd0100Hz	snd0150Hz	yAcc050Hz	xAcc020Hz	xAcc045Hz	snd0350Hz	snd0775Hz	zAcc045Hz
